QGC WPL 120
0	1	2	178	1.0	2.0	-1.0	0.0	0.0	0.0	0.0	1
1	0	3	22	15.0	0.0	0.0	nan	40.09175109863281	-3.6957149505615234	5.0	1
2	0	3	16	0.0	0.0	0.0	nan	40.091854095458984	-3.6949193477630615	7.0	1
3	0	2	178	1.0	3.0	-1.0	0.0	0.0	0.0	0.0	1
4	0	3	16	0.0	0.0	0.0	nan	40.09211349487305	-3.694973945617676	10.0	1
5	0	3	16	0.0	0.0	0.0	nan	40.0919303894043	-3.6966123580932617	8.0	1
6	0	3	16	0.0	0.0	0.0	nan	40.091644287109375	-3.6965627670288086	6.0	1
7	0	3	21	0.0	0.0	0.0	nan	40.09172439575195	-3.6959054470062256	5.0	1
